User_Type,Weight_Profile,Model,k,HitRate,NDCG,unSerendipity,Train_Scenario,trainable
all,None,bge,12,0.04107424960505529,0.021490394115559718,0.8482235,2,True
all,None,bge,14,0.04107424960505529,0.021490394115559718,0.84832543,2,True
all,None,bge,16,0.044233807266982623,0.022271832570722794,0.84833485,2,True
all,None,bge,18,0.052132701421800945,0.024145215940764148,0.8482749,2,True
all,None,bge,20,0.05529225908372828,0.02487626874695612,0.8482254,2,True
all,None,bge,30,0.06951026856240126,0.027888011122902234,0.84800166,2,True
all,None,bge,50,0.09162717219589257,0.03204164134542976,0.84798497,2,True
all,None,openai,2,0.018957345971563982,0.01604209915933221,0.8360997,2,True
all,None,openai,4,0.0315955766192733,0.022251698777141678,0.83566195,2,True
all,None,openai,6,0.036334913112164295,0.023988297799970405,0.8353066,2,True
all,None,openai,8,0.037914691943127965,0.02451489074362496,0.8350791,2,True
all,None,openai,10,0.04265402843601896,0.025941573187530084,0.83486897,2,True
all,None,openai,12,0.04739336492890995,0.02723607437948233,0.83482814,2,True
all,None,openai,14,0.05687203791469194,0.02968335900715002,0.8347897,2,True
all,None,openai,16,0.061611374407582936,0.030859742170054015,0.8347188,2,True
all,None,openai,18,0.0631911532385466,0.031238592828139525,0.8347268,2,True
all,None,openai,20,0.06635071090047394,0.031963787870567195,0.8346868,2,True
all,None,openai,30,0.08688783570300158,0.036308169638467114,0.83458143,2,True
all,None,openai,50,0.11058451816745656,0.040789145911535735,0.83415526,2,True
all,None,gemini,2,0.011058451816745656,0.009309303729406592,0.83991355,2,True
all,None,gemini,4,0.023696682464454975,0.015518903347216062,0.8401251,2,True
all,None,gemini,6,0.036334913112164295,0.02021438514400951,0.8400003,2,True
all,None,gemini,8,0.037914691943127965,0.020740978087664064,0.8401695,2,True
all,None,gemini,10,0.044233807266982623,0.02264322134620423,0.8401791,2,True
all,None,gemini,12,0.04897314375987362,0.02395147418305981,0.84018666,2,True
all,None,gemini,14,0.052132701421800945,0.024770759427683836,0.8402199,2,True
all,None,gemini,16,0.05845181674565561,0.026333636338009985,0.8402117,2,True
all,None,gemini,18,0.06003159557661927,0.026712486996095495,0.84021163,2,True
all,None,gemini,20,0.0631911532385466,0.027443539802287475,0.840177,2,True
all,None,gemini,30,0.07898894154818326,0.030798718923114515,0.8402089,2,True
all,None,gemini,50,0.10426540284360189,0.03552065747394839,0.84016967,2,True
all,None,harrier,2,0.020537124802527645,0.016455779265403165,0.8381693,2,True
all,None,harrier,4,0.02843601895734597,0.02018619493072194,0.83790606,2,True
all,None,harrier,6,0.0315955766192733,0.021408478681857933,0.8376317,2,True
all,None,harrier,8,0.03949447077409163,0.02398498698133891,0.83735806,2,True
all,None,harrier,10,0.04739336492890995,0.02632498641203041,0.8372431,2,True
all,None,harrier,12,0.05055292259083728,0.027192571088299682,0.83719134,2,True
all,None,harrier,14,0.053712480252764615,0.028001285226719325,0.8371395,2,True
all,None,harrier,16,0.05529225908372828,0.028387778974141475,0.8371198,2,True
all,None,harrier,18,0.05845181674565561,0.029145480290312508,0.83708453,2,True
all,None,harrier,20,0.06635071090047394,0.030961396778263824,0.8370352,2,True
all,None,harrier,30,0.08372827804107424,0.034691550748158384,0.83693737,2,True
all,None,harrier,50,0.10584518167456557,0.03880487196662026,0.8367611,2,True
all,None,qwen,2,0.009478672985781991,0.008895623623335637,0.84050155,2,True
all,None,qwen,4,0.01579778830963665,0.01183614987317258,0.8393572,2,True
all,None,qwen,6,0.017377567140600316,0.01239887844680295,0.83911633,2,True
all,None,qwen,8,0.02527646129541864,0.014975386746283922,0.83889186,2,True
all,None,qwen,10,0.02843601895734597,0.015907606054312153,0.8386267,2,True
all,None,qwen,12,0.0315955766192733,0.01678894237548476,0.8384275,2,True
all,None,qwen,14,0.036334913112164295,0.018033726901727384,0.83821607,2,True
all,None,qwen,16,0.04265402843601896,0.019596603812053533,0.8380968,2,True
all,None,qwen,18,0.045813586097946286,0.020354305128224563,0.83799493,2,True
all,None,qwen,20,0.04739336492890995,0.02071397376755624,0.83782816,2,True
all,None,qwen,30,0.06003159557661927,0.023363919602169717,0.8372845,2,True
all,None,qwen,50,0.0947867298578199,0.029905718311096823,0.836373,2,True
warm,None,w2v,2,0.03941908713692946,0.033293439893302204,0.73337525,2,True
warm,None,w2v,4,0.04979253112033195,0.038048688180066056,0.73381305,2,True
warm,None,w2v,6,0.058091286307053944,0.04125908492060167,0.7338875,2,True
warm,None,w2v,8,0.07883817427385892,0.0478781423499637,0.73497564,2,True
warm,None,w2v,10,0.09336099585062241,0.05224994726624558,0.7357761,2,True
warm,None,w2v,12,0.0995850622406639,0.053968046946182464,0.7357726,2,True
warm,None,w2v,14,0.10995850622406639,0.056678744383855895,0.7369823,2,True
warm,None,w2v,16,0.12448132780082988,0.060298351317711135,0.737635,2,True
warm,None,w2v,18,0.12863070539419086,0.061284287790604845,0.7384708,2,True
warm,None,w2v,20,0.13692946058091288,0.06318136032017044,0.7391102,2,True
warm,None,w2v,30,0.17842323651452283,0.07198138934566993,0.7414582,2,True
warm,None,w2v,50,0.23651452282157676,0.08284385102640171,0.74260026,2,True
warm,None,bert,2,0.012448132780082987,0.01168242687462958,0.8478548,2,True
warm,None,bert,4,0.022821576763485476,0.016869148866330824,0.8475555,2,True
warm,None,bert,6,0.03112033195020747,0.02007954560686644,0.84758216,2,True
warm,None,bert,8,0.03319502074688797,0.02077110853909327,0.8472852,2,True
warm,None,bert,10,0.04564315352697095,0.02444389788752814,0.84704894,2,True
warm,None,bert,12,0.05186721991701245,0.026161997567465033,0.84691364,2,True
warm,None,bert,14,0.058091286307053944,0.027796745710850054,0.8467798,2,True
warm,None,bert,16,0.06016597510373444,0.028315417910020176,0.8467945,2,True
warm,None,bert,18,0.06639004149377593,0.02978975461811438,0.84670824,2,True
warm,None,bert,20,0.07676348547717843,0.03216686493431849,0.84655434,2,True
warm,None,bert,30,0.1078838174273859,0.038762719690851544,0.8459811,2,True
warm,None,bert,50,0.13278008298755187,0.043428277208478,0.84497696,2,True
warm,None,minilm,2,0.014522821576763486,0.012225703860403262,0.8557197,2,True
warm,None,minilm,4,0.024896265560165973,0.017412425852104507,0.8556189,2,True
warm,None,minilm,6,0.035269709543568464,0.021234681403542576,0.85550267,2,True
warm,None,minilm,8,0.03734439834024896,0.021889172849156122,0.85529304,2,True
warm,None,minilm,10,0.04564315352697095,0.024337699081446038,0.8551557,2,True
warm,None,minilm,12,0.04979253112033195,0.025477078957127468,0.85512424,2,True
warm,None,minilm,14,0.05186721991701245,0.026021995004922475,0.8551208,2,True
warm,None,minilm,16,0.05186721991701245,0.026021995004922475,0.8550768,2,True
warm,None,minilm,18,0.05186721991701245,0.026021995004922475,0.8550558,2,True
warm,None,minilm,20,0.058091286307053944,0.027462108364837985,0.8549631,2,True
warm,None,minilm,30,0.08298755186721991,0.03268371681922517,0.85479623,2,True
warm,None,minilm,50,0.11618257261410789,0.03895192583375416,0.8545864,2,True
warm,None,e5,2,0.012448132780082987,0.010916720969176173,0.85642403,2,True
warm,None,e5,4,0.01867219917012448,0.013741105027571995,0.8561121,2,True
warm,None,e5,6,0.026970954356846474,0.016824341518619976,0.8558718,2,True
warm,None,e5,8,0.035269709543568464,0.01955352176091402,0.8556272,2,True
warm,None,e5,10,0.03941908713692946,0.020752960874266254,0.85560024,2,True
warm,None,e5,12,0.04149377593360996,0.02133168067852171,0.855469,2,True
warm,None,e5,14,0.05186721991701245,0.024042378116195133,0.8553476,2,True
warm,None,e5,16,0.06224066390041494,0.026624640651710125,0.8552949,2,True
warm,None,e5,18,0.06846473029045644,0.02809897735980433,0.85520107,2,True
warm,None,e5,20,0.07468879668049792,0.02953139784739037,0.8550165,2,True
warm,None,e5,30,0.0975103734439834,0.0343658957776699,0.8543709,2,True
warm,None,e5,50,0.14730290456431536,0.04369174379683958,0.85339737,2,True
warm,None,bge,2,0.016597510373443983,0.014300392657083763,0.87176603,2,True
warm,None,bge,4,0.029045643153526972,0.020092985342187866,0.87147605,2,True
warm,None,bge,6,0.03734439834024896,0.02317622183323585,0.87154555,2,True
warm,None,bge,8,0.04771784232365145,0.02652282203453015,0.87149006,2,True
warm,None,bge,10,0.04771784232365145,0.02652282203453015,0.8713381,2,True
warm,None,bge,12,0.05394190871369295,0.028222861981637554,0.8713341,2,True
warm,None,bge,14,0.05394190871369295,0.028222861981637554,0.8714797,2,True
warm,None,bge,16,0.058091286307053944,0.029249107919642175,0.87150407,2,True
warm,None,bge,18,0.06846473029045644,0.031709381100630096,0.8714341,2,True
warm,None,bge,20,0.07261410788381743,0.03266945667390711,0.8713812,2,True
warm,None,bge,30,0.0912863070539419,0.03662471170289858,0.8711193,2,True
warm,None,bge,50,0.12033195020746888,0.04207958292874904,0.8711394,2,True
warm,None,openai,2,0.024896265560165973,0.02106773603289894,0.8627784,2,True
warm,None,openai,4,0.04149377593360996,0.02922266665130847,0.8623369,2,True
warm,None,openai,6,0.04771784232365145,0.03150330395722254,0.86198354,2,True
warm,None,openai,8,0.04979253112033195,0.03219486688944938,0.8617478,2,True
warm,None,openai,10,0.056016597510373446,0.0340684975678559,0.8615125,2,True
warm,None,openai,12,0.06224066390041494,0.03576853751496331,0.86148894,2,True
warm,None,openai,14,0.07468879668049792,0.03898250259652689,0.86146134,2,True
warm,None,openai,16,0.08091286307053942,0.04052742073370164,0.86139715,2,True
warm,None,openai,18,0.08298755186721991,0.04102495697139486,0.86142385,2,True
warm,None,openai,20,0.08713692946058091,0.04197733967234239,0.8613841,2,True
warm,None,openai,30,0.11410788381742738,0.04768272070777943,0.8613192,2,True
warm,None,openai,50,0.14522821576763487,0.053567488302908965,0.8608619,2,True
warm,None,gemini,2,0.014522821576763486,0.012225703860403263,0.86109966,2,True
warm,None,gemini,4,0.03112033195020747,0.020380634478812793,0.8614711,2,True
warm,None,gemini,6,0.04771784232365145,0.026547107460908756,0.8615575,2,True
warm,None,gemini,8,0.04979253112033195,0.027238670393135586,0.8616244,2,True
warm,None,gemini,10,0.058091286307053944,0.02973684463101095,0.86159605,2,True
warm,None,gemini,12,0.06431535269709543,0.03145494431094784,0.86157024,2,True
warm,None,gemini,14,0.06846473029045644,0.03253089360523624,0.8615385,2,True
warm,None,gemini,16,0.07676348547717843,0.034583385481245475,0.86148673,2,True
warm,None,gemini,18,0.07883817427385892,0.03508092171893869,0.86146295,2,True
warm,None,gemini,20,0.08298755186721991,0.03604099729221571,0.8614245,2,True
warm,None,gemini,30,0.1037344398340249,0.04044728024550101,0.8613313,2,True
warm,None,gemini,50,0.13692946058091288,0.04664849830084923,0.86115915,2,True
warm,None,harrier,2,0.026970954356846474,0.021611013018672624,0.8588612,2,True
warm,None,harrier,4,0.03734439834024896,0.026510085873748937,0.85863227,2,True
warm,None,harrier,6,0.04149377593360996,0.028115284244016745,0.8583616,2,True
warm,None,harrier,8,0.05186721991701245,0.03149895593192434,0.8580393,2,True
warm,None,harrier,10,0.06224066390041494,0.03457202572368309,0.8579304,2,True
warm,None,harrier,12,0.06639004149377593,0.035711405599364525,0.8579007,2,True
warm,None,harrier,14,0.07053941908713693,0.03677347209235131,0.85785174,2,True
warm,None,harrier,16,0.07261410788381743,0.0372810458311858,0.85783273,2,True
warm,None,harrier,18,0.07676348547717843,0.03827611830657224,0.85780936,2,True
warm,None,harrier,20,0.08713692946058091,0.04066092149510581,0.857762,2,True
warm,None,harrier,30,0.10995850622406639,0.04555965067133663,0.85769117,2,True
warm,None,harrier,50,0.13900414937759337,0.05096158496861126,0.8575304,2,True
warm,None,qwen,2,0.012448132780082987,0.01168242687462958,0.85681236,2,True
warm,None,qwen,4,0.02074688796680498,0.01554415533136565,0.85599047,2,True
warm,None,qwen,6,0.022821576763485476,0.01628317439175574,0.8557851,2,True
warm,None,qwen,8,0.03319502074688797,0.019666846079663323,0.8555027,2,True
warm,None,qwen,10,0.03734439834024896,0.020891109195808288,0.85531414,2,True
warm,None,qwen,12,0.04149377593360996,0.022048548804319196,0.8552496,2,True
warm,None,qwen,14,0.04771784232365145,0.02368329694770422,0.8549773,2,True
warm,None,qwen,16,0.056016597510373446,0.025735788823713454,0.8549455,2,True
warm,None,qwen,18,0.058091286307053944,0.026233325061406673,0.85483307,2,True
warm,None,qwen,20,0.06016597510373444,0.026705669975715704,0.85473144,2,True
warm,None,qwen,30,0.07676348547717843,0.030185785563496468,0.8542519,2,True
warm,None,qwen,50,0.12240663900414937,0.03877698594264763,0.8535101,2,True
cold,None,w2v,2,0.0,0.0,0.66597944,2,True
cold,None,w2v,4,0.0,0.0,0.67002827,2,True
cold,None,w2v,6,0.0,0.0,0.67118853,2,True
cold,None,w2v,8,0.0,0.0,0.6715385,2,True
cold,None,w2v,10,0.0,0.0,0.6723548,2,True
cold,None,w2v,12,0.0,0.0,0.6713856,2,True
cold,None,w2v,14,0.0,0.0,0.67259943,2,True
cold,None,w2v,16,0.0,0.0,0.6730669,2,True
cold,None,w2v,18,0.0,0.0,0.67398494,2,True
cold,None,w2v,20,0.0,0.0,0.67438394,2,True
cold,None,w2v,30,0.0,0.0,0.67609775,2,True
cold,None,w2v,50,0.0,0.0,0.676071,2,True
cold,None,bert,2,0.0,0.0,0.7648744,2,True
cold,None,bert,4,0.0,0.0,0.76506263,2,True
cold,None,bert,6,0.0,0.0,0.76472443,2,True
cold,None,bert,8,0.0,0.0,0.7642855,2,True
cold,None,bert,10,0.0,0.0,0.76401323,2,True
cold,None,bert,12,0.0,0.0,0.7634833,2,True
cold,None,bert,14,0.0,0.0,0.7633888,2,True
cold,None,bert,16,0.0,0.0,0.7635482,2,True
cold,None,bert,18,0.0,0.0,0.76314646,2,True
cold,None,bert,20,0.0,0.0,0.76300675,2,True
cold,None,bert,30,0.0,0.0,0.7624427,2,True
cold,None,bert,50,0.0,0.0,0.7610595,2,True
cold,None,minilm,2,0.0,0.0,0.7323268,2,True
cold,None,minilm,4,0.0,0.0,0.73239714,2,True
cold,None,minilm,6,0.0,0.0,0.73203224,2,True
cold,None,minilm,8,0.0,0.0,0.73257303,2,True
cold,None,minilm,10,0.0,0.0,0.7326748,2,True
cold,None,minilm,12,0.0,0.0,0.73210937,2,True
cold,None,minilm,14,0.0,0.0,0.7317308,2,True
cold,None,minilm,16,0.0,0.0,0.73159903,2,True
cold,None,minilm,18,0.0,0.0,0.731275,2,True
cold,None,minilm,20,0.0,0.0,0.7311777,2,True
cold,None,minilm,30,0.0,0.0,0.7313881,2,True
cold,None,minilm,50,0.0,0.0,0.73112476,2,True
cold,None,e5,2,0.0,0.0,0.79007834,2,True
cold,None,e5,4,0.0,0.0,0.79019004,2,True
cold,None,e5,6,0.0,0.0,0.78956574,2,True
cold,None,e5,8,0.0,0.0,0.78886455,2,True
cold,None,e5,10,0.0,0.0,0.7883981,2,True
cold,None,e5,12,0.0,0.0,0.78809756,2,True
cold,None,e5,14,0.0,0.0,0.78789586,2,True
cold,None,e5,16,0.0,0.0,0.7874429,2,True
cold,None,e5,18,0.0,0.0,0.78702664,2,True
cold,None,e5,20,0.0,0.0,0.7865714,2,True
cold,None,e5,30,0.0,0.0,0.7857893,2,True
cold,None,e5,50,0.006622516556291391,0.001280969560379277,0.7842978,2,True
cold,None,bge,2,0.0,0.0,0.7747258,2,True
cold,None,bge,4,0.0,0.0,0.7746342,2,True
cold,None,bge,6,0.0,0.0,0.7745915,2,True
cold,None,bge,8,0.0,0.0,0.77454394,2,True
cold,None,bge,10,0.0,0.0,0.7744936,2,True
cold,None,bge,12,0.0,0.0,0.77445346,2,True
cold,None,bge,14,0.0,0.0,0.77441555,2,True
cold,None,bge,16,0.0,0.0,0.7743774,2,True
cold,None,bge,18,0.0,0.0,0.7743496,2,True
cold,None,bge,20,0.0,0.0,0.774311,2,True
cold,None,bge,30,0.0,0.0,0.77420884,2,True
cold,None,bge,50,0.0,0.0,0.77407455,2,True
cold,None,openai,2,0.0,0.0,0.7509397,2,True
cold,None,openai,4,0.0,0.0,0.7505143,2,True
cold,None,openai,6,0.0,0.0,0.75015146,2,True
cold,None,openai,8,0.0,0.0,0.749951,2,True
cold,None,openai,10,0.0,0.0,0.74982095,2,True
cold,None,openai,12,0.0,0.0,0.7497255,2,True
cold,None,openai,14,0.0,0.0,0.74965227,2,True
cold,None,openai,16,0.0,0.0,0.7495604,2,True
cold,None,openai,18,0.0,0.0,0.7495085,2,True
cold,None,openai,20,0.0,0.0,0.7494675,2,True
cold,None,openai,30,0.0,0.0,0.7492334,2,True
cold,None,openai,50,0.0,0.0,0.7489061,2,True
cold,None,gemini,2,0.0,0.0,0.7722863,2,True
cold,None,gemini,4,0.0,0.0,0.7719878,2,True
cold,None,gemini,6,0.0,0.0,0.7711882,2,True
cold,None,gemini,8,0.0,0.0,0.77168417,2,True
cold,None,gemini,10,0.0,0.0,0.77181524,2,True
cold,None,gemini,12,0.0,0.0,0.7719285,2,True
cold,None,gemini,14,0.0,0.0,0.7721698,2,True
cold,None,gemini,16,0.0,0.0,0.77230084,2,True
cold,None,gemini,18,0.0,0.0,0.7723765,2,True
cold,None,gemini,20,0.0,0.0,0.77235395,2,True
cold,None,gemini,30,0.0,0.0,0.7727853,2,True
cold,None,gemini,50,0.0,0.0,0.7731702,2,True
cold,None,harrier,2,0.0,0.0,0.7721201,2,True
cold,None,harrier,4,0.0,0.0,0.77174854,2,True
cold,None,harrier,6,0.0,0.0,0.7714611,2,True
cold,None,harrier,8,0.0,0.0,0.7713424,2,True
cold,None,harrier,10,0.0,0.0,0.7712078,2,True
cold,None,harrier,12,0.0,0.0,0.7710871,2,True
cold,None,harrier,14,0.0,0.0,0.7710258,2,True
cold,None,harrier,16,0.0,0.0,0.77100325,2,True
cold,None,harrier,18,0.0,0.0,0.7709297,2,True
cold,None,harrier,20,0.0,0.0,0.77087367,2,True
cold,None,harrier,30,0.0,0.0,0.77069,2,True
cold,None,harrier,50,0.0,0.0,0.77046466,2,True
cold,None,qwen,2,0.0,0.0,0.7884367,2,True
cold,None,qwen,4,0.0,0.0,0.786263,2,True
cold,None,qwen,6,0.0,0.0,0.78590864,2,True
cold,None,qwen,8,0.0,0.0,0.78586936,2,True
cold,None,qwen,10,0.0,0.0,0.7853598,2,True
cold,None,qwen,12,0.0,0.0,0.7847308,2,True
cold,None,qwen,14,0.0,0.0,0.7847143,2,True
cold,None,qwen,16,0.0,0.0,0.784315,2,True
cold,None,qwen,18,0.006622516556291391,0.0015881620302525261,0.7842465,2,True
cold,None,qwen,20,0.006622516556291391,0.0015881620302525261,0.7838719,2,True
cold,None,qwen,30,0.006622516556291391,0.0015881620302525261,0.78312373,2,True
cold,None,qwen,50,0.006622516556291391,0.0015881620302525261,0.7816701,2,True
all,weight_1,w2v,2,0.004739336492890996,0.003573237767998286,0.6922351,3,True
all,weight_1,w2v,4,0.014218009478672985,0.008093542848798896,0.6977535,3,True
all,weight_1,w2v,6,0.022116903633491312,0.01100401232082599,0.70200104,3,True
all,weight_1,w2v,8,0.030015797788309637,0.013608748829702862,0.70394397,3,True
all,weight_1,w2v,10,0.036334913112164295,0.015454285124517467,0.7062537,3,True
all,weight_1,w2v,12,0.044233807266982623,0.01763012263764232,0.70673966,3,True
all,weight_1,w2v,14,0.05055292259083728,0.019268693126890373,0.7075682,3,True
all,weight_1,w2v,16,0.05529225908372828,0.02045352725011312,0.70776105,3,True
all,weight_1,w2v,18,0.06951026856240126,0.023821443332110313,0.7085759,3,True
all,weight_1,w2v,20,0.07424960505529225,0.02491802254139827,0.70856583,3,True
all,weight_1,w2v,30,0.09162717219589257,0.028619844431845533,0.70977694,3,True
all,weight_1,w2v,50,0.1406003159557662,0.037826671568483974,0.7115157,3,True
all,weight_1,bert,2,0.00315955766192733,0.0025765082994809755,0.82763577,3,True
all,weight_1,bert,4,0.004739336492890996,0.0032568820089176154,0.82721263,3,True
all,weight_1,bert,6,0.007898894154818325,0.004430752458115978,0.82715285,3,True
all,weight_1,bert,8,0.011058451816745656,0.005455710136029189,0.8268497,3,True
all,weight_1,bert,10,0.011058451816745656,0.005455710136029189,0.8265535,3,True
all,weight_1,bert,12,0.01263823064770932,0.005882626651712158,0.8264716,3,True
all,weight_1,bert,14,0.01263823064770932,0.005882626651712158,0.8263074,3,True
all,weight_1,bert,16,0.01263823064770932,0.005882626651712158,0.8262323,3,True
all,weight_1,bert,18,0.01263823064770932,0.005882626651712158,0.8261495,3,True
all,weight_1,bert,20,0.01263823064770932,0.005882626651712158,0.8260373,3,True
all,weight_1,bert,30,0.020537124802527645,0.007537046414196067,0.8254107,3,True
all,weight_1,bert,50,0.02843601895734597,0.009003046126841014,0.8244541,3,True
all,weight_1,minilm,2,0.00315955766192733,0.001993458937034621,0.8252613,3,True
all,weight_1,minilm,4,0.004739336492890996,0.0027833483525164537,0.82552546,3,True
all,weight_1,minilm,6,0.00631911532385466,0.0033944902280844498,0.82541746,3,True
all,weight_1,minilm,8,0.00631911532385466,0.0033944902280844498,0.8253583,3,True
