User_Type,Weight_Profile,Model,k,HitRate,NDCG,unSerendipity,Train_Scenario,trainable
all,weight_1,bert,18,0.014218009478672985,0.004072623323976826,0.8693409,3,True
all,weight_1,bert,20,0.01579778830963665,0.0044322919633085055,0.86931765,3,True
all,weight_1,bert,30,0.020537124802527645,0.005443781725663316,0.868953,3,True
all,weight_1,bert,50,0.03475513428120063,0.008170485152060638,0.8683856,3,True
all,weight_1,minilm,2,0.0,0.0,0.8702389,3,True
all,weight_1,minilm,4,0.001579778830963665,0.0006803737094366399,0.8702084,3,True
all,weight_1,minilm,6,0.00315955766192733,0.0012915155850046363,0.8701681,3,True
all,weight_1,minilm,8,0.00315955766192733,0.0012915155850046363,0.87016916,3,True
all,weight_1,minilm,10,0.00315955766192733,0.0012915155850046363,0.8699762,3,True
all,weight_1,minilm,12,0.00315955766192733,0.0012915155850046363,0.870021,3,True
all,weight_1,minilm,14,0.004739336492890996,0.0016958726542144554,0.8701284,3,True
all,weight_1,minilm,16,0.004739336492890996,0.0016958726542144554,0.86996156,3,True
all,weight_1,minilm,18,0.004739336492890996,0.0016958726542144554,0.86974037,3,True
all,weight_1,minilm,20,0.00631911532385466,0.0020555412935461346,0.8697541,3,True
all,weight_1,minilm,30,0.022116903633491312,0.00545354343052158,0.8694239,3,True
all,weight_1,minilm,50,0.04265402843601896,0.009280337763776412,0.86897236,3,True
all,weight_1,e5,2,0.044233807266982623,0.0343219681053946,0.68056947,3,True
all,weight_1,e5,4,0.06635071090047394,0.04494235709795948,0.67850834,3,True
all,weight_1,e5,6,0.08846761453396525,0.053401516752036166,0.6758885,3,True
all,weight_1,e5,8,0.0995260663507109,0.05694652631063856,0.67472595,3,True
all,weight_1,e5,10,0.12006319115323855,0.06297759833095927,0.67364585,3,True
all,weight_1,e5,12,0.1263823064770932,0.06469901603859447,0.6725037,3,True
all,weight_1,e5,14,0.13744075829383887,0.06755065773547199,0.6718567,3,True
all,weight_1,e5,16,0.15165876777251186,0.07108825818450272,0.67116505,3,True
all,weight_1,e5,18,0.1627172195892575,0.0737193428707151,0.6709478,3,True
all,weight_1,e5,20,0.16903633491311215,0.07516387519180613,0.67057544,3,True
all,weight_1,e5,30,0.21958925750394945,0.08602807867674013,0.668375,3,True
all,weight_1,e5,50,0.2812006319115324,0.09768712444242143,0.6637148,3,True
all,weight_1,bge,2,0.08372827804107424,0.06973509334236173,0.6638845,3,True
all,weight_1,bge,4,0.10900473933649289,0.08160671404775471,0.6563234,3,True
all,weight_1,bge,6,0.13744075829383887,0.09231678799635287,0.65291494,3,True
all,weight_1,bge,8,0.14691943127962084,0.09539166103009249,0.64867294,3,True
all,weight_1,bge,10,0.16587677725118483,0.10100387919950372,0.6458923,3,True
all,weight_1,bge,12,0.17535545023696683,0.10360663322831154,0.6434809,3,True
all,weight_1,bge,14,0.18799368088467613,0.10685206088819449,0.641575,3,True
all,weight_1,bge,16,0.20221169036334913,0.11037275941658768,0.63921326,3,True
all,weight_1,bge,18,0.21642969984202212,0.1137406754985849,0.63744414,3,True
all,weight_1,bge,20,0.22432859399684044,0.11555073422277191,0.6357794,3,True
all,weight_1,bge,30,0.2575039494470774,0.12258672004340698,0.62986344,3,True
all,weight_1,bge,50,0.320695102685624,0.13450614455009907,0.6215605,3,True
all,weight_1,openai,2,0.08214849921011058,0.07281970941096892,0.62673455,3,True
all,weight_1,openai,4,0.11532385466034756,0.08831223007563548,0.61538327,3,True
all,weight_1,openai,6,0.13112164296998421,0.09418158232162728,0.6083365,3,True
all,weight_1,openai,8,0.14691943127962084,0.09930637071119335,0.6032184,3,True
all,weight_1,openai,10,0.15955766192733017,0.10307305258578994,0.59900665,3,True
all,weight_1,openai,12,0.18325434439178515,0.10955931019045448,0.59602344,3,True
all,weight_1,openai,14,0.1911532385466035,0.11159166664270799,0.59254664,3,True
all,weight_1,openai,16,0.1990521327014218,0.11356639018141257,0.5898077,3,True
all,weight_1,openai,18,0.21484992101105846,0.11732707020175276,0.5872092,3,True
all,weight_1,openai,20,0.2211690363349131,0.1187833180503724,0.5847871,3,True
all,weight_1,openai,30,0.26540284360189575,0.12813855032199675,0.5755899,3,True
all,weight_1,openai,50,0.31437598736176936,0.13729190416650397,0.5614454,3,True
all,weight_1,gemini,2,0.07266982622432859,0.061008838975401505,0.7383946,3,True
all,weight_1,gemini,4,0.10110584518167456,0.07424120709966776,0.73072416,3,True
all,weight_1,gemini,6,0.12006319115323855,0.08128442979485793,0.7254996,3,True
all,weight_1,gemini,8,0.1358609794628752,0.08638098997502809,0.72280914,3,True
all,weight_1,gemini,10,0.15481832543443919,0.09199320814443931,0.7205386,3,True
all,weight_1,gemini,12,0.17061611374407584,0.09635863481559234,0.7182305,3,True
all,weight_1,gemini,14,0.18325434439178515,0.09963577579408844,0.7168313,3,True
all,weight_1,gemini,16,0.18641390205371247,0.10041721424925153,0.7154694,3,True
all,weight_1,gemini,18,0.1990521327014218,0.10343410623367817,0.7138485,3,True
all,weight_1,gemini,20,0.21169036334913113,0.10634074416715313,0.71262103,3,True
all,weight_1,gemini,30,0.2559241706161137,0.1156833634665908,0.70693856,3,True
all,weight_1,gemini,50,0.31911532385466035,0.12756507906723333,0.69864166,3,True
all,weight_1,harrier,2,0.07582938388625593,0.06533449536222155,0.6775113,3,True
all,weight_1,harrier,4,0.11058451816745656,0.08172642114841513,0.6698186,3,True
all,weight_1,harrier,6,0.12480252764612954,0.08703304482077658,0.66472113,3,True
all,weight_1,harrier,8,0.14691943127962084,0.09426420498496084,0.6614994,3,True
all,weight_1,harrier,10,0.16113744075829384,0.0983930337467414,0.65889484,3,True
all,weight_1,harrier,12,0.18167456556082148,0.10405296160984666,0.65641004,3,True
all,weight_1,harrier,14,0.1943127962085308,0.10733010258834276,0.6542271,3,True
all,weight_1,harrier,16,0.2037914691943128,0.10966596699351322,0.6526044,3,True
all,weight_1,harrier,18,0.2132701421800948,0.11190428774138263,0.6510081,3,True
all,weight_1,harrier,20,0.22274881516587677,0.11409158839619424,0.6494023,3,True
all,weight_1,harrier,30,0.27014218009478674,0.12418235326571339,0.6440403,3,True
all,weight_1,harrier,50,0.320695102685624,0.13365814851046046,0.63565856,3,True
all,weight_1,qwen,2,0.08846761453396525,0.07855577537237722,0.616927,3,True
all,weight_1,qwen,4,0.12954186413902052,0.09788822740840776,0.6041309,3,True
all,weight_1,qwen,6,0.1500789889415482,0.10554259197916592,0.5943416,3,True
all,weight_1,qwen,8,0.17377567140600317,0.11313097583062935,0.5877659,3,True
all,weight_1,qwen,10,0.18799368088467613,0.11727870691365175,0.58280617,3,True
all,weight_1,qwen,12,0.1990521327014218,0.12030837745814253,0.5790497,3,True
all,weight_1,qwen,14,0.20537124802527645,0.12195751905359498,0.5752793,3,True
all,weight_1,qwen,16,0.22274881516587677,0.12625120507683252,0.57219535,3,True
all,weight_1,qwen,18,0.23696682464454977,0.12962607779895843,0.56903166,3,True
all,weight_1,qwen,20,0.2401263823064771,0.13035127284138612,0.5664391,3,True
all,weight_1,qwen,30,0.29067930489731436,0.14106743906353328,0.55615765,3,True
all,weight_1,qwen,50,0.3285939968404423,0.14826173910921672,0.54099876,3,True
all,weight_2,w2v,2,0.001579778830963665,0.0009967294685173105,0.8784484,3,True
all,weight_2,w2v,4,0.001579778830963665,0.0009967294685173105,0.87826735,3,True
all,weight_2,w2v,6,0.001579778830963665,0.0009967294685173105,0.8780906,3,True
all,weight_2,w2v,8,0.001579778830963665,0.0009967294685173105,0.87800527,3,True
all,weight_2,w2v,10,0.00315955766192733,0.0014533879619104983,0.8779147,3,True
all,weight_2,w2v,12,0.00315955766192733,0.0014533879619104983,0.87791747,3,True
all,weight_2,w2v,14,0.00315955766192733,0.0014533879619104983,0.8779366,3,True
all,weight_2,w2v,16,0.00315955766192733,0.0014533879619104983,0.87792706,3,True
all,weight_2,w2v,18,0.00315955766192733,0.0014533879619104983,0.8777918,3,True
all,weight_2,w2v,20,0.00315955766192733,0.0014533879619104983,0.87773675,3,True
all,weight_2,w2v,30,0.004739336492890996,0.0017722648759422516,0.87762356,3,True
all,weight_2,w2v,50,0.007898894154818325,0.00234659760417192,0.87729454,3,True
all,weight_2,bert,2,0.0,0.0,0.8616473,3,True
all,weight_2,bert,4,0.0,0.0,0.86127424,3,True
all,weight_2,bert,6,0.0,0.0,0.86101705,3,True
all,weight_2,bert,8,0.0,0.0,0.86091083,3,True
all,weight_2,bert,10,0.0,0.0,0.8611837,3,True
all,weight_2,bert,12,0.001579778830963665,0.0004269165156829696,0.8613714,3,True
all,weight_2,bert,14,0.001579778830963665,0.0004269165156829696,0.86141336,3,True
all,weight_2,bert,16,0.001579778830963665,0.0004269165156829696,0.86149687,3,True
all,weight_2,bert,18,0.001579778830963665,0.0004269165156829696,0.8616115,3,True
all,weight_2,bert,20,0.00315955766192733,0.0007865851550146489,0.8615977,3,True
all,weight_2,bert,30,0.00631911532385466,0.0014553890676737421,0.8617388,3,True
all,weight_2,bert,50,0.022116903633491312,0.004476403017233049,0.861859,3,True
all,weight_2,minilm,2,0.0,0.0,0.8612213,3,True
all,weight_2,minilm,4,0.0,0.0,0.86140263,3,True
all,weight_2,minilm,6,0.001579778830963665,0.0006111418755679963,0.8616612,3,True
all,weight_2,minilm,8,0.001579778830963665,0.0006111418755679963,0.8617383,3,True
all,weight_2,minilm,10,0.001579778830963665,0.0006111418755679963,0.861558,3,True
all,weight_2,minilm,12,0.001579778830963665,0.0006111418755679963,0.8618027,3,True
all,weight_2,minilm,14,0.001579778830963665,0.0006111418755679963,0.8619185,3,True
all,weight_2,minilm,16,0.001579778830963665,0.0006111418755679963,0.8618097,3,True
all,weight_2,minilm,18,0.001579778830963665,0.0006111418755679963,0.86184984,3,True
all,weight_2,minilm,20,0.001579778830963665,0.0006111418755679963,0.8619918,3,True
all,weight_2,minilm,30,0.00315955766192733,0.0009603752554376704,0.8616604,3,True
all,weight_2,minilm,50,0.01263823064770932,0.0027223913913201354,0.8612989,3,True
all,weight_2,e5,2,0.004739336492890996,0.004156287130444641,0.5201577,3,True
all,weight_2,e5,4,0.014218009478672985,0.008567076505200059,0.5374578,3,True
all,weight_2,e5,6,0.026856240126382307,0.01321414500005588,0.54189086,3,True
all,weight_2,e5,8,0.036334913112164295,0.01631724624319141,0.5458841,3,True
all,weight_2,e5,10,0.037914691943127965,0.016773904736584595,0.54755884,3,True
all,weight_2,e5,12,0.04265402843601896,0.018095909218343507,0.5498952,3,True
all,weight_2,e5,14,0.04897314375987362,0.01973447970759156,0.5523176,3,True
all,weight_2,e5,16,0.05055292259083728,0.020120973455013718,0.55465585,3,True
all,weight_2,e5,18,0.05529225908372828,0.021250568789141527,0.55658877,3,True
all,weight_2,e5,20,0.05845181674565561,0.021975763831569194,0.5583235,3,True
all,weight_2,e5,30,0.07109004739336493,0.024706555463577393,0.56484723,3,True
all,weight_2,e5,50,0.10584518167456557,0.03119470961378426,0.5745934,3,True
all,weight_2,bge,2,0.007898894154818325,0.006149746067479261,0.50584155,3,True
all,weight_2,bge,4,0.018957345971563982,0.011350424857716512,0.49655628,3,True
all,weight_2,bge,6,0.03317535545023697,0.01660863522814033,0.49723986,3,True
all,weight_2,bge,8,0.036334913112164295,0.01766182111544944,0.49671778,3,True
all,weight_2,bge,10,0.044233807266982623,0.02000182054614094,0.4958034,3,True
all,weight_2,bge,12,0.04897314375987362,0.02129632173809318,0.4950605,3,True
all,weight_2,bge,14,0.05055292259083728,0.021711249913507393,0.49525875,3,True
all,weight_2,bge,16,0.053712480252764615,0.022492688368670466,0.49566782,3,True
all,weight_2,bge,18,0.05687203791469194,0.023236476404584015,0.49565676,3,True
all,weight_2,bge,20,0.061611374407582936,0.024327197850107667,0.4965932,3,True
all,weight_2,bge,30,0.08372827804107424,0.029028250253823565,0.50054264,3,True
all,weight_2,bge,50,0.12322274881516587,0.03641502026315083,0.50421053,3,True
all,weight_2,openai,2,0.017377567140600316,0.015628419053261254,0.48724335,3,True
all,weight_2,openai,4,0.02527646129541864,0.019249319012534835,0.4720096,3,True
all,weight_2,openai,6,0.03949447077409163,0.024555942684896283,0.4627363,3,True
all,weight_2,openai,8,0.04107424960505529,0.025054307419154938,0.45930237,3,True
all,weight_2,openai,10,0.04265402843601896,0.025510965912548127,0.45903173,3,True
all,weight_2,openai,12,0.04739336492890995,0.026819218749403698,0.45621204,3,True
all,weight_2,openai,14,0.052132701421800945,0.028053432169441936,0.45564923,3,True
all,weight_2,openai,16,0.05845181674565561,0.029624760040086844,0.4548374,3,True
all,weight_2,openai,18,0.06635071090047394,0.0314981434101282,0.45445147,3,True
all,weight_2,openai,20,0.0679304897314376,0.03186366981322419,0.45412856,3,True
all,weight_2,openai,30,0.09162717219589257,0.036862542328465926,0.45300505,3,True
all,weight_2,openai,50,0.12164296998420221,0.0424705447549897,0.45183146,3,True
all,weight_2,gemini,2,0.018957345971563982,0.015459049796885855,0.6176132,3,True
all,weight_2,gemini,4,0.030015797788309637,0.020988275705258682,0.6102384,3,True
all,weight_2,gemini,6,0.0315955766192733,0.02155100427888905,0.6078129,3,True
all,weight_2,gemini,8,0.037914691943127965,0.02362914784411137,0.6060746,3,True
all,weight_2,gemini,10,0.04107424960505529,0.0245613671521396,0.60631967,3,True
all,weight_2,gemini,12,0.04739336492890995,0.026296536504678145,0.60808486,3,True
all,weight_2,gemini,14,0.05687203791469194,0.02874382113234584,0.60956633,3,True
all,weight_2,gemini,16,0.061611374407582936,0.029928655255568586,0.61090916,3,True
all,weight_2,gemini,18,0.0679304897314376,0.0314371012477819,0.61149395,3,True
all,weight_2,gemini,20,0.06951026856240126,0.03180262765087789,0.612894,3,True
all,weight_2,gemini,30,0.09320695102685624,0.036805628848440575,0.615783,3,True
all,weight_2,gemini,50,0.1358609794628752,0.044887919415171326,0.61746037,3,True
all,weight_2,harrier,2,0.017377567140600316,0.01387927096592219,0.51532453,3,True
all,weight_2,harrier,4,0.022116903633491312,0.016139423506322494,0.5061006,3,True
all,weight_2,harrier,6,0.03475513428120063,0.020883318605053578,0.5065453,3,True
all,weight_2,harrier,8,0.04107424960505529,0.022961462170275896,0.5055344,3,True
all,weight_2,harrier,10,0.045813586097946286,0.024331437650455458,0.5067398,3,True
all,weight_2,harrier,12,0.05055292259083728,0.025625938842407704,0.50754935,3,True
all,weight_2,harrier,14,0.05845181674565561,0.02767943750706996,0.50872344,3,True
all,weight_2,harrier,16,0.0631911532385466,0.02884736970965519,0.509632,3,True
all,weight_2,harrier,18,0.0679304897314376,0.02997000840365426,0.509729,3,True
all,weight_2,harrier,20,0.07424960505529225,0.031426256252273896,0.5110389,3,True
all,weight_2,harrier,30,0.08846761453396525,0.03445382090553769,0.5120256,3,True
all,weight_2,harrier,50,0.12796208530805686,0.04183575576027404,0.51424134,3,True
all,weight_2,qwen,2,0.022116903633491312,0.018618607458813184,0.48097858,3,True
all,weight_2,qwen,4,0.0315955766192733,0.0231389125396138,0.47167015,3,True
all,weight_2,qwen,6,0.04265402843601896,0.027174839158901617,0.4653384,3,True
all,weight_2,qwen,8,0.04897314375987362,0.029281210933519843,0.45983338,3,True
all,weight_2,qwen,10,0.05845181674565561,0.03213457582133009,0.45880172,3,True
all,weight_2,qwen,12,0.06477093206951026,0.033842241884061965,0.45538658,3,True
all,weight_2,qwen,14,0.07109004739336493,0.03548081237331002,0.4527115,3,True
all,weight_2,qwen,16,0.07898894154818326,0.037413281110420804,0.44991228,3,True
all,weight_2,qwen,18,0.08214849921011058,0.0381640257864631,0.44651133,3,True
all,weight_2,qwen,20,0.09004739336492891,0.03997408451065011,0.44379818,3,True
all,weight_2,qwen,30,0.12480252764612954,0.04742553777960465,0.43697864,3,True
all,weight_2,qwen,50,0.16429699842022116,0.054842434645207036,0.4303102,3,True
all,weight_3,w2v,2,0.0,0.0,0.79482174,3,True
all,weight_3,w2v,4,0.0,0.0,0.7953171,3,True
all,weight_3,w2v,6,0.001579778830963665,0.0006111418755679963,0.795779,3,True
all,weight_3,w2v,8,0.001579778830963665,0.0006111418755679963,0.7961151,3,True
all,weight_3,w2v,10,0.00315955766192733,0.0010867026902030377,0.79644823,3,True
all,weight_3,w2v,12,0.004739336492890996,0.0015136192058860074,0.79676586,3,True
all,weight_3,w2v,14,0.004739336492890996,0.0015136192058860074,0.79713184,3,True
all,weight_3,w2v,16,0.004739336492890996,0.0015136192058860074,0.79744554,3,True
all,weight_3,w2v,18,0.004739336492890996,0.0015136192058860074,0.79777443,3,True
all,weight_3,w2v,20,0.004739336492890996,0.0015136192058860074,0.7980809,3,True
all,weight_3,w2v,30,0.004739336492890996,0.0015136192058860074,0.7995599,3,True
all,weight_3,w2v,50,0.004739336492890996,0.0015136192058860074,0.8019658,3,True
all,weight_3,bert,2,0.0,0.0,0.80760485,3,True
all,weight_3,bert,4,0.0,0.0,0.8083205,3,True
all,weight_3,bert,6,0.0,0.0,0.80903786,3,True
all,weight_3,bert,8,0.00315955766192733,0.00105318588730911,0.809715,3,True
all,weight_3,bert,10,0.00315955766192733,0.00105318588730911,0.8102958,3,True
all,weight_3,bert,12,0.00315955766192733,0.00105318588730911,0.8108007,3,True
all,weight_3,bert,14,0.00315955766192733,0.00105318588730911,0.81128067,3,True
all,weight_3,bert,16,0.00315955766192733,0.00105318588730911,0.8117372,3,True
all,weight_3,bert,18,0.00315955766192733,0.00105318588730911,0.8121574,3,True
all,weight_3,bert,20,0.00315955766192733,0.00105318588730911,0.81258476,3,True
all,weight_3,bert,30,0.00315955766192733,0.00105318588730911,0.8143407,3,True
all,weight_3,bert,50,0.004739336492890996,0.001339193149204908,0.81710243,3,True
all,weight_3,minilm,2,0.0,0.0,0.82874364,3,True
all,weight_3,minilm,4,0.0,0.0,0.82962376,3,True
all,weight_3,minilm,6,0.0,0.0,0.8303655,3,True
all,weight_3,minilm,8,0.0,0.0,0.830947,3,True
all,weight_3,minilm,10,0.0,0.0,0.8313721,3,True
all,weight_3,minilm,12,0.0,0.0,0.83179444,3,True
all,weight_3,minilm,14,0.0,0.0,0.83217096,3,True
all,weight_3,minilm,16,0.0,0.0,0.8325417,3,True
all,weight_3,minilm,18,0.0,0.0,0.83281285,3,True
all,weight_3,minilm,20,0.0,0.0,0.8330994,3,True
all,weight_3,minilm,30,0.0,0.0,0.8344377,3,True
all,weight_3,minilm,50,0.001579778830963665,0.0003032523222852451,0.8365355,3,True
all,weight_3,e5,2,0.0,0.0,0.16340654,3,True
all,weight_3,e5,4,0.0,0.0,0.18153977,3,True
all,weight_3,e5,6,0.0,0.0,0.19381979,3,True
all,weight_3,e5,8,0.0,0.0,0.20394117,3,True
all,weight_3,e5,10,0.0,0.0,0.21255888,3,True
all,weight_3,e5,12,0.0,0.0,0.22018015,3,True
all,weight_3,e5,14,0.0,0.0,0.22683366,3,True
all,weight_3,e5,16,0.0,0.0,0.23299313,3,True
all,weight_3,e5,18,0.0,0.0,0.23857789,3,True
all,weight_3,e5,20,0.0,0.0,0.2439636,3,True
all,weight_3,e5,30,0.001579778830963665,0.0003219511012488249,0.2652056,3,True
all,weight_3,e5,50,0.007898894154818325,0.0014865848524024965,0.29557347,3,True
all,weight_3,bge,2,0.0,0.0,0.13564603,3,True
all,weight_3,bge,4,0.0,0.0,0.14891812,3,True
all,weight_3,bge,6,0.0,0.0,0.15858768,3,True
all,weight_3,bge,8,0.0,0.0,0.16614029,3,True
all,weight_3,bge,10,0.001579778830963665,0.00045665849339318783,0.17231688,3,True
all,weight_3,bge,12,0.00315955766192733,0.0008835750090761575,0.1773404,3,True
all,weight_3,bge,14,0.00315955766192733,0.0008835750090761575,0.18196695,3,True
all,weight_3,bge,16,0.00315955766192733,0.0008835750090761575,0.18602003,3,True
all,weight_3,bge,18,0.004739336492890996,0.001262425667161673,0.19015783,3,True
all,weight_3,bge,20,0.004739336492890996,0.001262425667161673,0.19347224,3,True
all,weight_3,bge,30,0.00631911532385466,0.0015910427251024464,0.20769511,3,True
all,weight_3,bge,50,0.007898894154818325,0.0018966136628864446,0.22797087,3,True
all,weight_3,openai,2,0.0,0.0,0.09179654,3,True
all,weight_3,openai,4,0.0,0.0,0.10477422,3,True
all,weight_3,openai,6,0.0,0.0,0.11341967,3,True
all,weight_3,openai,8,0.001579778830963665,0.0004983647342586552,0.12020084,3,True
all,weight_3,openai,10,0.001579778830963665,0.0004983647342586552,0.12575297,3,True
all,weight_3,openai,12,0.001579778830963665,0.0004983647342586552,0.1303841,3,True
all,weight_3,openai,14,0.001579778830963665,0.0004983647342586552,0.13459724,3,True
all,weight_3,openai,16,0.001579778830963665,0.0004983647342586552,0.13844256,3,True
all,weight_3,openai,18,0.001579778830963665,0.0004983647342586552,0.14170927,3,True
all,weight_3,openai,20,0.001579778830963665,0.0004983647342586552,0.14497331,3,True
all,weight_3,openai,30,0.001579778830963665,0.0004983647342586552,0.15754646,3,True
all,weight_3,openai,50,0.001579778830963665,0.0004983647342586552,0.17565055,3,True
all,weight_3,gemini,2,0.0,0.0,0.23312166,3,True
all,weight_3,gemini,4,0.0,0.0,0.24040984,3,True
all,weight_3,gemini,6,0.001579778830963665,0.0006111418755679963,0.24760227,3,True
all,weight_3,gemini,8,0.001579778830963665,0.0006111418755679963,0.25232768,3,True
all,weight_3,gemini,10,0.00315955766192733,0.0010678003689611841,0.2570349,3,True
all,weight_3,gemini,12,0.00315955766192733,0.0010678003689611841,0.2606713,3,True
all,weight_3,gemini,14,0.00315955766192733,0.0010678003689611841,0.26427653,3,True
all,weight_3,gemini,16,0.00315955766192733,0.0010678003689611841,0.26738963,3,True
all,weight_3,gemini,18,0.00315955766192733,0.0010678003689611841,0.27024424,3,True
all,weight_3,gemini,20,0.004739336492890996,0.00143332677205717,0.2729677,3,True
all,weight_3,gemini,30,0.007898894154818325,0.0021045112531756695,0.28486896,3,True
all,weight_3,gemini,50,0.009478672985781991,0.0024100821909596674,0.30294326,3,True
all,weight_3,harrier,2,0.001579778830963665,0.0009967294685173105,0.089200325,3,True
all,weight_3,harrier,4,0.001579778830963665,0.0009967294685173105,0.10288319,3,True
all,weight_3,harrier,6,0.001579778830963665,0.0009967294685173105,0.11256204,3,True
all,weight_3,harrier,8,0.001579778830963665,0.0009967294685173105,0.11977382,3,True
all,weight_3,harrier,10,0.00315955766192733,0.0014533879619104983,0.12639679,3,True
all,weight_3,harrier,12,0.00315955766192733,0.0014533879619104983,0.13225104,3,True
all,weight_3,harrier,14,0.00315955766192733,0.0014533879619104983,0.13747776,3,True
all,weight_3,harrier,16,0.00315955766192733,0.0014533879619104983,0.1421828,3,True
all,weight_3,harrier,18,0.00315955766192733,0.0014533879619104983,0.14640082,3,True
all,weight_3,harrier,20,0.00315955766192733,0.0014533879619104983,0.15029457,3,True
all,weight_3,harrier,30,0.00315955766192733,0.0014533879619104983,0.16680339,3,True
all,weight_3,harrier,50,0.004739336492890996,0.0017347522487256818,0.19025467,3,True
all,weight_3,qwen,2,0.0,0.0,0.080465995,3,True
all,weight_3,qwen,4,0.0,0.0,0.09189566,3,True
all,weight_3,qwen,6,0.0,0.0,0.09973907,3,True
all,weight_3,qwen,8,0.0,0.0,0.106206544,3,True
all,weight_3,qwen,10,0.0,0.0,0.110918306,3,True
all,weight_3,qwen,12,0.001579778830963665,0.0004406681605863031,0.11495217,3,True
all,weight_3,qwen,14,0.001579778830963665,0.0004406681605863031,0.11913789,3,True
all,weight_3,qwen,16,0.001579778830963665,0.0004406681605863031,0.12228148,3,True
all,weight_3,qwen,18,0.001579778830963665,0.0004406681605863031,0.12511966,3,True
all,weight_3,qwen,20,0.001579778830963665,0.0004406681605863031,0.127863,3,True
all,weight_3,qwen,30,0.00315955766192733,0.0007729113167587398,0.13879235,3,True
all,weight_3,qwen,50,0.004739336492890996,0.001058918578654538,0.15474622,3,True
all,weight_4,w2v,2,0.0,0.0,0.8043569,3,True
all,weight_4,w2v,4,0.0,0.0,0.80445325,3,True
all,weight_4,w2v,6,0.001579778830963665,0.0006111418755679963,0.80441874,3,True
all,weight_4,w2v,8,0.001579778830963665,0.0006111418755679963,0.80447376,3,True
all,weight_4,w2v,10,0.004739336492890996,0.001524458862354372,0.80448073,3,True
all,weight_4,w2v,12,0.004739336492890996,0.001524458862354372,0.8044734,3,True
all,weight_4,w2v,14,0.004739336492890996,0.001524458862354372,0.8044697,3,True
all,weight_4,w2v,16,0.004739336492890996,0.001524458862354372,0.8046545,3,True
all,weight_4,w2v,18,0.004739336492890996,0.001524458862354372,0.8048006,3,True
all,weight_4,w2v,20,0.004739336492890996,0.001524458862354372,0.80497605,3,True
all,weight_4,w2v,30,0.004739336492890996,0.001524458862354372,0.80583835,3,True
all,weight_4,w2v,50,0.00631911532385466,0.00183498276793545,0.8077883,3,True
all,weight_4,bert,2,0.0,0.0,0.82207334,3,True
all,weight_4,bert,4,0.0,0.0,0.82002324,3,True
all,weight_4,bert,6,0.0,0.0,0.8191222,3,True
all,weight_4,bert,8,0.00315955766192733,0.00105318588730911,0.81876355,3,True
all,weight_4,bert,10,0.00315955766192733,0.00105318588730911,0.8188033,3,True
all,weight_4,bert,12,0.00315955766192733,0.00105318588730911,0.8188253,3,True
all,weight_4,bert,14,0.00315955766192733,0.00105318588730911,0.8189076,3,True
all,weight_4,bert,16,0.00315955766192733,0.00105318588730911,0.8191965,3,True
all,weight_4,bert,18,0.00315955766192733,0.00105318588730911,0.8193749,3,True
all,weight_4,bert,20,0.00315955766192733,0.00105318588730911,0.8196288,3,True
all,weight_4,bert,30,0.00315955766192733,0.00105318588730911,0.82022166,3,True
all,weight_4,bert,50,0.004739336492890996,0.001339193149204908,0.82179844,3,True
all,weight_4,minilm,2,0.0,0.0,0.8385055,3,True
all,weight_4,minilm,4,0.0,0.0,0.8391007,3,True
all,weight_4,minilm,6,0.0,0.0,0.83984077,3,True
all,weight_4,minilm,8,0.0,0.0,0.8403094,3,True
all,weight_4,minilm,10,0.0,0.0,0.84026164,3,True
all,weight_4,minilm,12,0.0,0.0,0.8405272,3,True
all,weight_4,minilm,14,0.0,0.0,0.8408517,3,True
all,weight_4,minilm,16,0.0,0.0,0.8409496,3,True
all,weight_4,minilm,18,0.0,0.0,0.84110767,3,True
all,weight_4,minilm,20,0.0,0.0,0.84121007,3,True
all,weight_4,minilm,30,0.0,0.0,0.84156865,3,True
all,weight_4,minilm,50,0.001579778830963665,0.0002860072618957981,0.8426581,3,True
all,weight_4,e5,2,0.0,0.0,0.1945218,3,True
all,weight_4,e5,4,0.0,0.0,0.2118738,3,True
all,weight_4,e5,6,0.0,0.0,0.22308388,3,True
all,weight_4,e5,8,0.0,0.0,0.2332851,3,True
all,weight_4,e5,10,0.0,0.0,0.24160482,3,True
all,weight_4,e5,12,0.0,0.0,0.24839544,3,True
all,weight_4,e5,14,0.0,0.0,0.25518298,3,True
all,weight_4,e5,16,0.0,0.0,0.26096705,3,True
all,weight_4,e5,18,0.001579778830963665,0.00037885065808551573,0.2659625,3,True
all,weight_4,e5,20,0.001579778830963665,0.00037885065808551573,0.27029365,3,True
all,weight_4,e5,30,0.00315955766192733,0.0007149423698601811,0.28862432,3,True
all,weight_4,e5,50,0.007898894154818325,0.001633045181113625,0.31604767,3,True
all,weight_4,bge,2,0.00315955766192733,0.00315955766192733,0.16734575,3,True
all,weight_4,bge,4,0.00315955766192733,0.00315955766192733,0.18006241,3,True
all,weight_4,bge,6,0.00315955766192733,0.00315955766192733,0.18806353,3,True
all,weight_4,bge,8,0.00315955766192733,0.00315955766192733,0.19527583,3,True
all,weight_4,bge,10,0.00315955766192733,0.00315955766192733,0.20109408,3,True
all,weight_4,bge,12,0.004739336492890996,0.0035864741776103,0.20634039,3,True
all,weight_4,bge,14,0.007898894154818325,0.004395188316029938,0.21043658,3,True
all,weight_4,bge,16,0.007898894154818325,0.004395188316029938,0.21371508,3,True
